"Coauthor","Paper","Journal","AuthorID","PaperID"
"WYChen;CHChen;g"," Interpolative Block-Based Zerotree Structure for Color Image Compression Using DWT and VQ, ","g CVGIP Graphical Model and Image Processing","14","178"
"WYChen;CHChen;JSLin;g"," A Robust Multiple Watermarking Scheme for Still Image Using DWT, DCT and Spread Spectrum, ","g The Proceeding of th JCIS Joint Conference Information Sciences","14","179"
"WYChen;CHChen;g"," A Public-Key Image Hiding Scheme Using DCT and Vector Quantization Coding "," g th International Conf Distributed Multimedia Systems","14","180"
"WYChen;CHChen"," Robust Watermarking Scheme for Still Images Using Frequency Shift Keying High-Variance Block Selection,g ","Optical Engineering","14","181"
"WYChen;CHChen;g"," Public-Key Image Steganography Using DCT and QPVQ coding "," g Optical Engineering T M Chang Y H Lin C H Chen Y N Sun N T Chu and J Y","14","182"
"CHChen;JDLee"," assification of Underwater Signals Using Wavelet Transforms and Neural Networks "," g Mathematics and Computer Modelling","14","183"
"JeanettePSchmidt;JonathanLCooper;RussBAltman","A Surface Measure for Probabilistic Structural Computations ","ISMB Intelligent Systems for Molecular Biology","15","184"
"JaswinderPalSingh;RussBAltman;WilliamBPoland","Parallel protein structure determination from uncertain data ","Supercomputing","15","185"
"JaswinderPalSingh;RussBAltman","Biomolecular Structure Estimation: A Case Study of Irregular Hierarchical Parallelism ","PPSC SIAM Conference Parallel Processing for Scientific Computing","15","186"
"JaswinderPalSingh;RussBAltman","The hierarchical organization of molecular structure computations ","RECOMB","15","187"
"JaswinderPalSingh;RussBAltman","Hierarchical Organization of Molecular Structure Computations ","Journal of Computational Biology","15","188"
"RichardOChen;RussBAltman","Constraining volume by matching the moments of a distance distribution ","Computer Applications the Biosciences","15","189"
"JaswinderPalSingh;RussBAltman","Using imperfect secondary structure predictions to improve molecular structure computations ","Bioinformatics","15","190"
"JaswinderPalSingh;RussBAltman;WilliamBPoland","Probabilistic Constraint Satisfaction with Non-Gaussian Noise ","UAI Uncertainty Artificial Intelligence","15","191"
"Wen-YanChang","Pose Estimation for Generalized Imaging Device via Solving Non-Perspective N Point Problem ","ICRA International Conference Robotics and Automation","16","192"
"Chang-MingTsai;GregoryYTang;Wen-YanChang","Compression of D Objects with Multistage Color-Depth Panoramic Maps ","DCC Data Compression Conference","16","193"
"Jen-BoCheng;Yi-PingHung","A Fast and Robust Approach for Registration of Partially Overlapping Range Images ","ICCV International Conference Computer Vision","16","194"
"Chi-KuoYu;Yi-PingHung","New Calibration-free Approach for Augmented Reality based on Parameterized Cuboid Structure ","ICCV International Conference Computer Vision","16","195"
"Chen-ChiungHsieh;Chen-YuanTang;Chih-GuoYu;Shen-WenShih;Yi-PingHung;You-ChungCheng","Integrating virtual objects into real images for augmented reality ","VRST Virtual Reality Software and Technology","16","196"
"Chiou-ShannFuh;Kuan-ChungHung;Yi-PingHung;Yong-ShengChen","Multipass hierarchical stereo matching for generation of digital terrain models from aerial images ","Mach Vis Appl","16","197"
"Szu-WeiLin;Yi-PingHung;Yu-PaoTsai","Augmenting panoramas with object movies by generating novel views with disparity-based view morphing ","Journal of Visualization and Computer Animation","16","198"
"Jen-BoCheng;Yi-PingHung","RANSAC-Based DARCES: A New Approach to Fast Automatic Registration of Partially Overlapping Range Images ","IEEE Transactions Pattern Analysis and Machine Intelligence","16","199"
"ArunKSomani","A Cache Protocol for Error Detection and Recovery in Fault-Tolerant Computing Systems ","FTCS Symposium Fault Tolerant Computing","17","200"
"ArunKSomani","Effects of Cache Traffic on Shared Bus Multiprocessor Systems ","ICPP International Conference Parallel Processing","17","201"
"ArunKSomani;CraigMWittenbrink;Jenq-NengHwang;KennethCooper;LindaGShapiro;RobertJohnson;RobertMHaralick","Proteus System Architecture and Organization ","IPPS International Parallel Processing Symposium","17","202"
"ArunKSomani","A Unified Architectural Tradeoff Methodology ","ISCA International Symposium Computer Architecture","17","203"
"","An Algebraic Model of Arithmetic Codes ","IEEE Trans Computers","17","204"
"Feng-FuLin","An Easy-to-Use Approach for Practical Bus-Based System Design ","IEEE Trans Computers","17","205"
"ArunKSomani","Architecture Technique Trade-Offs Using Mean Memory Delay Time ","IEEE Trans Computers","17","206"
"ArunKSomani","Fault Containment in Cache Memories for TMR Redundant Processor Systems ","IEEE Trans Computers","17","207"
"MajidSarrafzadeh","An Effective Algorithm for Gate-Level Power-Delay Tradeoff Using Two Voltages ","ICCD International Conference Computer Design","18","208"
"MajidSarrafzadeh;XiaojianYang","Potential Slack: An Effective Metric of Combinational Circuit Performance ","ICCAD International Conference Computer Aided Design","18","209"
"MajidSarrafzadeh","Provably good algorithm for low power consumption with dual supply voltages ","ICCAD International Conference Computer Aided Design","18","210"
"AnkurSrivastava;ElahehBozorgzadeh;MajidSarrafzadeh","Budget Management with Applications ","Algorithmica","18","211"
"MajidSarrafzadeh","Power-Manageable Scheduling Technique for Control Dominated High-Level Synthesis ","DATE Design Automation and Test Europe","18","212"
"","Physical design with multiple on-chip voltages ","ISPD International Symposium Physical Design","18","213"
"","Probabilistic Analysis of Rectilinear Steiner Trees ","VLSI Very Large Scale Integration Design","18","214"
"ChrisCNChu;DFWong","Fast and exact simultaneous gate and wire sizing by Lagrangian relaxation ","ICCAD International Conference Computer Aided Design","19","215"
"NoelMenezes","Noise-Aware Repeater Insertion and Wire-Sizing for On-Chip Interconnect Using Hierarchical Moment-Matching ","DAC Design Automation Conference","19","216"
"DFWong;Yao-WenChang","Fast Performance-Driven Optimization for Buffered Clock Trees Based on Lagrangian Relaxation ","DAC Design Automation Conference","19","217"
"DFWong;HaiZhou","Optimal non-uniform wire-sizing under the Elmore delay model ","ICCAD International Conference Computer Aided Design","19","218"
"DFWong","Optimal Wire-Sizing Function with Fringing Capacitance Consideration ","DAC Design Automation Conference","19","219"
"DFWong;Yao-PingChen","Optimal Wire-Sizing Formular Under the Elmore Delay Model ","DAC Design Automation Conference","19","220"
"DFWong","Error Bounded Pad&eacute; Approximation via Bilinear Conformal Transformation ","DAC Design Automation Conference","19","221"
"CPChen;DFWong"," Fast algorithms for optimal wire-sizing under the Elmore delay model ","Proc ISCAS IEEE International Symposium Circuits and Systems","19","222"
"CPChen;CChu;DFWong"," Fast and Exact Simultaneous Wire- and Transistor-Sizing based on Lagrangian Relaxation Method "," IEEE ACM International Conference Computer Aided Design","19","223"
"CPChen;YWChang;DFWong"," Fast performance-driven optimization for buffered clock trees based on Lagrangian relaxation ","Proc th IEEE ACM Design Automation Conference DAC Design Automation Conference","19","224"
"CPChen;NMenezes"," Noise-Aware Repeater Insertion and Wire-Sizing for On-chip Interconnect Using Hierarchical Moment-Matching "," Proc th IEEE Design Automation Conference","19","225"
"CPChen;DFWong"," Optimal non-uniform wire-sizing formula fringing capacitance consideration ","Proc th IEEE ACM Design Automation Conference","19","226"
"CPChen;HaiZhou;DFWong"," Optimal non-uniform wire-sizing under the Elmore delay Model ","IEEE ACM International Conference Computer Aided Design","19","227"
"CPChen;YPChen;DFWong"," Optimal wire-sizing formula under the Elmore delay model ","Proc th IEEE ACM Design Automation Conference","19","228"
"CPChen;DFWong"," Error-bounded Pade Approximation via Bilinear Conformal Transformation "," Proc th IEEE ACM Design Automation Conference","19","229"
"CPChen;NMenezes"," Spec-based Repeater Insertion and Wire-Sizing for On-chip Interconnect "," VLSI Very Large Scale Integration","19","230"
"KatyB&ouml;rner","Workshop : visual interfaces to digital libraries - its past, present, and future ","JCDL ACM IEEE Joint Conference Digital Libraries","1","231"
"KatyB&ouml;rner","Top Ten Problems in Visual Interfaces to Digital Libraries ","Visual Interfaces to Digital Libraries","1","232"
"MaryCzerwinski;RobertDMacredie","Individual differences in virtual environments - Introduction and overview ","JASIS Journal of the American Society of Information Science","1","233"
"LesCarr","Visualizing the Evolution of a Subject Domain: A Case Study ","IEEE Visualization","1","234"
"MaryCzerwinski","Spatial ability and visual navigation: an Empirical Study ","The New Review of Hypermedia and Multimedia","1","235"
"LesCarr","A Semantic-Centric Approach to Information Visualization ","IV","1","236"
"JohnDavies","Integrating Spatial, Semantic, and Social Structures for Knowledge Management ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","1","237"
"Individualdifferencesinaspatial-semanticvirtualenvironment","JASIS","","1","238"
"MikeForsyth","Spatial Semantic Virtual Worlds: The Structural Duality and Beyond ","WebNet","1","239"
"GeorgeGagaudakis;PaulLRosin","Content-Based Image Visualization ","IV","1","240"
"GeorgeGagaudakis;PaulLRosin","Using CBIR and Pathfinder Networks for Image Database Visualization ","ICPR International Conference Pattern Recognition","1","241"
"VladimirGeroimenko","Concluding Remarks: Today's Vision of Envisioning the Semantic Future ","Visualizing the Semantic Web","1","242"
"Visualizingscientificparadigms:Anintroduction","JASIST","","1","243"
"LocalistConnectionistApproachestoHumanCognitioneditedbyJonathanGraingerandArthurMJacobs","JASIS","","1","244"
"LesCarr","Trailblazing the Literature of Hypertext: Author Co-Citation Analysis - ","Hypertext","1","245"
"","Bridging the gap: The use of Pathfinder networks in visual navigation ","Journal of Visual Languages and Computing","1","246"
"MCzerwinski","From latent semantics to spatial hypermedia: An integrated approach ","Proceedings of the th ACM Conference Hypertext Hypertext","1","247"
"RJPaul;BOÂ¡Â¯Keefe","Fitting the jigsaw of citations: Information visualization in domain analysis ","Journal of the American Society for Information Science and Technology","1","248"
"","Augmenting user interfaces for digital libraries virtual reality ","Proceedings of the st International Conference System Sciences HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES IEEE Computer Society","1","249"
"","Generalised similarity analysis and pathfinder network scaling ","Interacting Computers","1","250"
"JNewman;RNewman;RRada","How did university departments interweave the Web: A study of connectivity and underlying factors ","Interacting Computers","1","251"
"RJPaul","Visualizing a knowledge domainÂ¡Â¯s intellectual structure ","IEEE Computer","1","252"
"JasnaKuljis;RobertDMacredie;TimothyCribbin","Footprints of information foragers: behaviour semantics of visual exploration ","Int J Hum Comput Stud","1","253"
"LCarr","Visualizing the evolution of a subject domain: A case study ","Proceedings of IEEE Visualization","1","254"
"JasnaKuljis","The rising landscape: A visual exploration of superstring revolutions in physics ","JASIST Journal of the American Society for Information Science","1","255"
"TCribbin","Visualising and animating visual information foraging in context ","Proceedings of the th International Conference Human Computer Interaction HCI Human Computer Interaction International","1","256"
"NatashaLobo","Semantically Modified Diffusion Limited Aggregation for Visualizing Large-Scale Networks ","IV","1","257"
"RobertDMacredie;SonaliMorar;TimothyCribbin","Visualizing and tracking the growth of competing paradigms: Two case studies ","JASIST Journal of the American Society for Information Science","1","258"
"WritingwithCollaborativeHypertext:AnalysisandModeling","JASIS","","1","259"
"JulianNewman;RhonaNewman;RoyRada","How did university departments interweave the Web: A study of connectivity and underlying factors ","Interacting with Computers","1","260"
"BobO'Keefe;RayJPaul","Fitting the jigsaw of citation: Information visualization in domain analysis ","JASIST Journal of the American Society for Information Science","1","261"
"RayJPaul","Visualizing a Knowledge Domain's Intellectual Structure ","IEEE Computer","1","262"
"AugmentingUserInterfacesforDigitalLibrarieswithVirtualReality","HICSS ","","1","263"
"InformationVisualizationVersustheSemanticWeb","Visualizing the Semantic Web","","1","264"
"nawasin;YYu","Visualising scientific disciplines on the Web ","Proceedings of the th IFIP International Federation for Information Processing World Computer Congress International Conference Software Theory and Practice","1","265"
"","Visualising Semantic Spaces and Author Co-Citation Networks in Digital Libraries ","Information Processing Management","1","266"
"RRada","Modelling situated actions in collaborative hypertext databases ","Journal of Computer Mediated Communication","1","267"
"MCzerwinski","Empirical evaluation of information visualizations: An introduction International","Journal of Human Computer Studies","1","268"
"MCzerwinski;RMacredie","Individual differences in virtual environments: Introduction and overview ","Journal of the American Society for Information Science","1","269"
"","Writing collaborative hypertext: Analysis and modelling ","Journal of the American Society for Information Science","1","270"
"JDavies","Integrating spatial, semantic, and social structures for knowledge management ","Proceedings of the International Conference System Sciences HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES IEEE Computer Society","1","271"
"RRada","Interacting hypertext: A meta-analysis of experimental studies ","Human Computer Interaction","1","272"
"LynnWilcox","Human Factors and Usability Issues - Introduction ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","1","273"
"LThomas;JColenawasin","Representing the semantics of virtual spaces ","IEEE Multimedia","1","274"
"YueYu","Empirical studies of information visualization: a meta-analysis ","Int J Hum Comput Stud","1","275"
"GGagaudakis;PRosin","Similarity-based image browsing ","Proceedings of the th IFIP International Federation for Information Processing World Computer Congress","1","276"
"AlmalZeb;RoyRada","An extended fisheye view browser for collaborative writing ","Int J Hum Comput Stud","1","277"
"","Behavioural Patterns of Collaborative Writing with Hypertext - A State Transition Approach ","BCS British Computer Society HCI Human Computer Interaction","1","278"
"","Bridging the Gap: The Use of Pathfinder Networks in Visual Navigation ","J Vis Lang Comput","1","279"
"","Domain Visualization for Digital Libraries ","IV","1","280"
"","Generalised similarity analysis and pathfinder network scaling ","Interacting with Computers","1","281"
"","Visualising Information: A Mosaic of Perspectives ","VISUAL Visual Information and Information Systems","1","282"
"","Visualising Semantic Spaces and Author Co-Citation Networks in Digital Libraries ","Inf Process Manage","1","283"
"","Information Visualization ","Information Visualization","1","284"
"","Information visualization is growing ","Information Visualization","1","285"
"","Articles in this issue ","Information Visualization","1","286"
"MCzerwinski","Spatial ability and visual navigation: An empirical study ","New Reviews of Hypermedia and Multimedia","1","287"
"","Structuring and visualising the World-Wide Web Generalised Similarity Analysis ","Proceedings of the th ACM Conference Hypertext Hypertext","1","288"
"LCarr","Trailblazing the literature of hypertext: An author co-citation analysis","Proceedings of the th ACM Conference Hypertext Hypertext","1","289"
"ChiladdaChennawasin;JanetCole;LindaThomas","Representing the Semantics of Virtual Spaces ","IEEE MultiMedia","1","290"
"JanetCole;LindaThomas","Fostering Social Interaction in a Shared Semantic Space for Collaborative Learning ","WebNet","1","291"
"TCribbin","Visual-spatial exploration of thematic spaces: A comparative study of three visualisation models ","Proceedings of SPIE The International Society for Optical Engineering The International Society for Optical Engineering","1","292"
"TCribbin","Exploring cognitive issues in visual information retrieval ","Proceedings of the th IFIP International Federation for Information Processing TC Conference Human Computer Interaction INTERACT International Conference Human Computer Interaction Hirose M Ed Tokyo IFIP International Federation for Information Processing","1","293"
"TCribbin","A study of navigation strategies in spatial-semantic visualisations ","Proceedings of the th International Conference Human Computer Interaction HCI Human Computer Interaction International","1","294"
"MaryCzerwinski","From Latent Semantics to Spatial Hypertext - An Integrated Approach ","Hypertext","1","295"
"MaryCzerwinski","Empirical evaluation of information visualizations: an introduction ","Int J Hum Comput Stud","1","296"
"","Aesthetics versus Functionality ","Information Visualization","1","297"
"","The StarWalker virtual environment - an integrative design for social navigation ","HCI Human Computer Interaction","1","298"
"","Tracking Latent Domain Structures: An Integration of Pathfinder and Latent Semantic Analysis ","AI Artificial Intelligence Soc","1","299"
"StructuringandVisualisingtheWWWbyGeneralisedSimilarityAnalysis","Hypertext","","1","300"
"KatyB&ouml;rner","Visual interfaces to digital libraries ","JCDL ACM IEEE Joint Conference Digital Libraries","1","301"
"KatyB&ouml;rner","Visual Interfaces to Digital Libraries: Motivation, Utilization, and Socio-technical Challenges ","Visual Interfaces to Digital Libraries","1","302"
"","Graph Partitioning for Concurrent Test Scheduling in VLSI Circuit ","DAC Design Automation Conference","20","303"
"","Allocation of Multiport Memory with Ports of Different Type in Register Transfer Level Synthesis ","ICCD International Conference Computer Design","20","304"
"Ji-DerLee;JoelYuen","Autonomous-Tol for Hardware Partitioning in a Built-in Self-Test Environment ","ICCD International Conference Computer Design","20","305"
"JoelTYuen","Concurrent Test Scheduling in Built-In Self-Test Environment ","ICCD International Conference Computer Design","20","306"
"","Synthesis of configurable linear feedback shifter registers for detecting random-pattern-resistant faults ","ISSS International Symposium Systems Synthesis","20","307"
"AnupKumar","Comments on Area-Time Optimal Adder Design ","IEEE Trans Computers","20","308"
"","BISTSYN - A Built-In Self-Test Synthesizer ","ICCAD International Conference Computer Aided Design","20","309"
"","Comments on An Ensemble Average Classifier For Pattern Recognition Machines "," Pattern Recognition","21","310"
"","Data Encryption Using MRF with an RSA Key ","IEEE Pacific Rim Conference Multimedia","21","311"
"CSChang;C","Invariant Shape Features by Modified Moments, ","Proceedings of the Chinese Image Processing and Pattern Recognition Workshop Tainan","21","312"
"CSWWang;YYChen","Biometrics for Personal Identification/Verification, ","Image Processing and Pattern Recognition Chinese","21","313"
"CRCDubes","Discrete MRF Model Parameters as Features for Texture Classification, ","IEEE Proceedings of Int l Conference Systems Man and Cybernetics Woodhill","21","314"
"C","Data Encryption Using MRF an RSA Key "," Lecture Notes Computer Science LNCS","21","315"
"Chien-ChangChen","Filtering methods for texture discrimination ","Pattern Recognition Letters","21","316"
"C","Watermarking Experiments Based on Wavelet Transforms, ","The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Electronic Imaging and Multimedia Technology III Shainhai","21","317"
"CC","Gabor Transform in Texture Analysis "," Proceedings of SPIE The International Society for Optical Engineering The International Society for Optical Engineering Intelligent Robots and Computer Vision XIII edited by David P Casasent","21","318"
"C","Applications of ICM Segmentation Algorithm, ","Proceedings of International Computer Symposium Hsinchu","21","319"
"YWChen;C","Vector Quantization by Principal Component Analysis, ","Proceedings of the th Canadian Image Processing and Pattern Recognition Conference B C","21","320"
"CC","Zerotree Wavelet Transform for Texture Discrimination, ","Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Wu Lye Taipei County","21","321"
"CJHHsieh","Singular Value Decomposition for Texture Compression, ","IEEE Proceedings of Data Compression Conference Snowbird","21","322"
"CHTChu","A Study on Image Compression by Wavelet Transform, ","IEEE Workshop Consumer Electronics Taipei","21","323"
"CJHLuo","Texture Discrimination Using Singular Value Decomposition, ","Proceedings IASTED","21","324"
"CC","Texture Synthesis: Algorithms and Experiments, ","Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Guu Guan Taichung County","21","325"
"CC","Texture Synthesis: A Review and Experiments "," Journal of Information Science and Engineering","21","326"
"TYCheng;CLHuang;C","Color Image Segmentation Using Scale Space Filter and Markov Random Field "," Pattern Recognition","21","327"
"HTChu;C","Accelerating Fractal Compression a Real-time Decoder "," Journal of Information Science and Engineering","21","328"
"HTChu;C","Domain Indexing for Fractal Image Compression, ","The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Visual Comminucations and Image Processing Perth","21","329"
"HTChu;C","Fractal Models for D Image Synthesis, ","presented IEEE International Workshop Comsumers Electronics Taipei","21","330"
"HTChu;C","A Fast Algorithm for Generating Fractals, ","The Proceedings of IEEE International Conference Pattern Recognition Barcelona","21","331"
"Hsueh-TingChu","On bounding boxes of iterated function system attractors ","Computers amp Graphics","21","332"
"Hsuch-TingChu","On Accelerating Fractal Compression ","Data Compression Conference","21","333"
"HTChu;C","An Efficient Decoding Scheme for Fractal Images, ","IEEE Proceedings of the Int l Conference Image Processing TA","21","334"
"Hsueh-TingChu","An Efficient Decoding Scheme for Fractal Image Compression ","ICIP International Conference Image Processing","21","335"
"HTChu;C","Real-time Fractal Image Compression Domain Indexing, ","Proceedings of the th Chinese IPPR Workshop Wann Li","21","336"
"HTChu;C","The Relationship between MPEG- standards and XML, ","Workshop of The WCE IEEE Consumer Electronics Society Hsinchu","21","337"
"RCDubes;AKJain;SGNadabar;C","MRF Model-Based Algorithms for Image Segmentation, ","IEEE Proceedings of the th Int l Conference Pattern Recognition Atalantic City New","21","338"
"AKJain;RCDubes;C","Bootstrapping for Error Estimation "," IEEE Proceedings of the th Int l Conference Pattern Recognition","21","339"
"AKJain;RCDubes;C","Bootstrap Techniques for Error Estimation "," IEEE Trans Pattern Anal Machine Intell PAMI C C Chen R C Dubes and A K Jain Letter To The Editor","21","340"
"JHLuo;C","Performance Evaluation for Shape Features, ","Proceedings SPIE The International Society for Optical Engineering Applications of Digital Image Processing XVI edited by Andrew G Terscher San Diego","21","341"
"JHLuo;C","Singular Value Decomposition for Texture Analysis, ","Proceedings of SPIE The International Society for Optical Engineering Applications of Digital Image Processing XVI edited by Andrew G Terscher San Diego","21","342"
"YYWang;C","An AFIS Using Fingerprint Classification, ","Proceedings of the th Chinese IPPR Workshop Kenting Ping Dong A","21","343"
"JYYang;C","Decomposition of Additively Separable Structuring Elements Applications "," Pattern Recognition","21","344"
"CD","Multi-resolutional Gabor Filter in Texture Analysis "," Pattern Recognition Letters","21","345"
"C","Improved Moment Invariants for Shape Discrimination "," Pattern Recognition","21","346"
"CTITsai","Improved Moment Invariants for Shape Discrimination, ","Proceedings of SPIE The International Society for Optical Engineering Applications of Digital Image Processing XV edited by Andrew G Terscher San Diego","21","347"
"CRCDubes","Experiments in Fitting Discrete Markov Random Fields to Textures "," IEEE Proceedings of Conference Computer Vision and Pattern Recognition San Diego","21","348"
"CCLHuang","Markov Random Fields for Texture Discrimination "," Pattern Recognition Letters","21","349"
"CYYWang","An AFIS Using Fingerprint Classification, ","Image and Vision Computing New Zealand Conference Palmerston North","21","350"
"CRCDubes","Environmental Studies of ICM Segmentation Algorithm "," Journal of Information Science and Engineering","21","351"
"C","On Wavelet Features for Texture Discrimination "," Proceedings of the th IPPR Conference Dah Ban Gern Taipei County","21","352"
"C","A Nonparametric Test for Comparing Estimators in Markov Random Fields "," Pattern Recognition Letters","21","353"
"C","On the Selection of Image Compression Algorithms, ","IEEE Proceedings of the th Int l Conference Pattern Recognition Brisbane","21","354"
"HenryHorng-ShingLu;Yao-LinChen","A discrete region competition approach incorporating weak edge enhancement for ultrasound image segmentation ","Pattern Recognition Letters","22","355"
"Soo-YoungLee","Analyzing Effect of Shared Data Replication on Minimizing Communication Overheads ","ICPP International Conference Parallel Processing","22","356"
"Soo-YoungLee","Replication of uniformly accessed shared data for large-scale data-parallel algorithms ","IPPS International Parallel Processing Symposium","22","357"
"Soo-YoungLee","Optimal Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms ","IEEE Trans Parallel Distrib Syst","22","358"
"Soo-YoungLee","On Parallelizing the EM Algorithm for PET Image Reconstruction ","IEEE Trans Parallel Distrib Syst","22","359"
"","An Efficient Four-Connected Parallel System for PET Image Reconstruction ","Parallel Computing","22","360"
"Sheng-TzongCheng;Chia-MeiChen"," Power Reduction for Real-Time Operating Systems,"," to Real Time Systems the International Journal of Time Critical Computing Systems","23","361"
"Sheng-TzongCheng;Chia-MeiChen"," Temporal Analysis and Algorithms for Real-Time Scheduling and Allocation, "," the IJCA International Journal of Computers and Their Applications","23","362"
"Jing-WenHwang;Sheng-TzongCheng","Low-Power Design for Real-Time Systems ","Real Time Systems","23","363"
"Shyh-InHwang;Chia-MeiChen;AshokKAgrawala"," Scheduling an Overloaded Real-Time System ,","Procs of the IEEE International Conference Computers and Communications","23","364"
"CLi;Chia-MeiChen;Sheng-TzongCheng","Network topology management in a mobile-switch ATM network: dynamic partition algorithms ","Int Journal of Network Management","23","365"
"SatishKTripathi;Sheng-TzongCheng","A Fault-Tolerance Model for Multiprocessor Real-Time Systems ","J Comput Syst Sci","23","366"
"AlexBlackmore;SatishKTripathi","A Resource Synchronization Protocol for Multiprocessor Real-Time Systems ","ICPP International Conference Parallel Processing","23","367"
"Chia-MeiChen;SatishKTripathi;SCheng"," A Fault-Tolerance Model for Real-Time Systems, ","Procs of the IEEE Workshop Fault Tolerant Parallel and Distributed Systems","23","368"
"Chia-MeiChen;SatishKTripathi"," Fault-Tolerance Scheduling in Real-Time Systems, ","Procs of the International Society for Computers and Their Applications ISCA International Symposium Computer Architecture International Conference Computer Applications Industry and Engineering","23","369"
"Chia-MeiChen;SatishKTripathi"," An Analytical Model for the Reliability of Real-Time Systems, ","Procs of the International Association of Science and Technology for Development IASTED International Conference Applied Modelling Simulation and Optimization","23","370"
"Chia-MeiChen;SatishKTripathi"," An Optimistic Concurrency Control Algorithm in Real-Time Database Systems, ","Procc of the ISCA International Symposium Computer Architecture International Conference Parallel and Distributed Computing","23","371"
"CLi;Sheng-TzongCheng","Network topology management in a mobile-switch ATM network: dynamic partition algorithms ","Int Journal of Network Management","23","372"
"Chia-MeiChen;Shyh-InHwang;SatishKTripathi"," A Performance Study of Real-Time Optimistic Concurrency Control the Knowledge of Execution time, ","International Journal of Computers and Their Applications II","23","373"
"Chia-MeiChen;SatishKTripathi;AlexBlackmore"," A Resource Synchronization Protocol for Multiprocessor Real-Time Systems ","Procs of the International Conference Parallel Processing","23","374"
"Chia-MeiChen;WHTsai"," Automatic Identification of Chinese Seal Imprints Arbitrary or Partial Shapes, ","Computer Processing of Chinese and Oriental Languages An International Journal of the Chinese Language Computer Society","23","375"
"Sheng-TzongCheng","Dynamic Round-based Resource Management for On-demand Multimedia Servers ","Comput J","23","376"
"Sheng-TzongCheng;Chia-MeiChen;Jing-WenHwang"," Low-Power Design for Real-Time Systems, ","Proc of the st International Conference Information Communications Signal Processing ICICS International Conference Information Communications and Signal Processing Signapore","23","377"
"Chi-ChangChen;Kin-HsingHsieh"," A Distributed Object-Oriented Parallel Computing Environment Based on Java/CORBA,"," International Conference Parallel and Distributed Processing Techniques and Applications Las Vagas","24","378"
"Chi-ChangChen;JianerChen","A homomorphism of the de bruijn graphs and its applications,","The First IEEE International Conference Algorithms and Architectures for Parallel Processing","24","379"
"Chi-ChangChen;JianerChen","Vertex-disjoint routing in star graphs"," the First IEEE International Conference Algorithms and Architectures for Parallel Processing","24","380"
"Chi-ChangChen;JianerChen"," A Linear Time Uniform Gap Algorithm,","Tatung Journal","24","381"
"Chi-ChangChen;JianerChen","Nearly Optimal One-to-Many Parallel Routing in Star Networks"," th International Parallel Processing Symposium","24","382"
"JianerChen","Nearly Optimal One-to-Many Parallel Routing in Star Networks ","IEEE Trans Parallel Distrib Syst","24","383"
"C-JChen"," Nearly Optimal One-to-Many Routing in Star Networks,","IEEE Transactions Parallel and Distributed Systems","24","384"
"Chi-ChangChen;JianerChen","One-to-many node-disjoint routing in star networks,"," Technical Report","24","385"
"CJChen","Optimal Parallel Routing in Star Graphs extended abastract ,"," th International Workshop Graph Theoretic Concepts Computer Science Como Lecture Notes Computer Science","24","386"
"JianerChen","Optimal Parallel Routing in Star Graphs ","WG Workshop Graph Theoretic Concepts Computer Science","24","387"
"JianerChen","Optimal Parallel Routing in Star Networks ","IEEE Trans Computers","24","388"
"JianerChen","The Maximum Partition Matching Problem with Applications ","SIAM Society for Industrial and Applied Mathematics J Comput","24","389"
"Chi-ChangChen;JianerChen","The maximum partition matching problem applications,","SIAM Society for Industrial and Applied Mathematics Journal Computing","24","390"
"CarloZaniolo;JiejunKong","Design and Implementation of a Temporal Extension of SQL ","ICDE International Conference Data Engineering","25","391"
"CarloZaniolo","Universal Temporal Extensions for Database Languages ","ICDE International Conference Data Engineering","25","392"
"CarloZaniolo","Universal Temporal Data Languages ","DDLP","25","393"
"CarloZaniolo","SQLsup","<i","25","394"
"ST/i","/sup",": A Spatio-Temporal Data Model and Query Language <","ST</i","395"
"InternationalConferenceConceptualModelingtheEntityRelationshipApproach","","","ER International Conference Conceptual Modeling the Entity Relationship Approach","396"
"AshokMalhotra","XML Queries via SQL ","Web Age Information Management","25","397"
"Kuo-HaoLi","An Adaptive MAC Protocol for Satellite ATM ","ICOIN International Conference Information Networking","26","398"
"DharmaPAgrawal;JRichardBurke;Tsung-YingLee","Performance Analysis of Single Stage Interconnection Networks ","IEEE Trans Computers","26","399"
"DharmaPAgrawal;JRichardBurke","Design and Analysis of a Class of Highly Scalable Hierarchical Networks: PdBCube ","J Parallel Distrib Comput","26","400"
"DharmaPAgrawal;JRichardBurke","dBCube: A New Class of Hierarchical Multiprocessor Interconnection Networks with Area Efficient Layout ","IEEE Trans Parallel Distrib Syst","26","401"
"DharmaPAgrawal;JRichardBurke","Hybrid graph-based networks for multiprocessing ","Telecommunication Systems","26","402"
"NickRoussopoulos","Adaptive Database Buffer Allocation Using Query Feedback ","VLDB Very Large Data Bases","27","403"
