"Coauthor","Paper","Journal","AuthorID","PaperID"
"S-WLee;D-JLee;H-SPark"," A New Methodology for Gray-Scale Character Segmentation and Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","339"
"Hee-JeongKim;Myung-HyunYoo","Dynamic Vergence Using Disparity Flux ","Biologically Motivated Computer Vision","1","340"
"S-WLee;H-HSong"," A New Recurrent Neural-Network Architecture for Visual Pattern Recognition, ","IEEE Trans Neural Networks","1","341"
"Ju-SungKim;Myoung-YoungYoon","Faxed image restoration using Kalman filtering ","ICDAR International Conference Document Analysis","1","342"
"S-WLee;S-MKang;H-HSong"," A New Recurrent Neural Network Architecture for Pattern Recognition, ","Proc th International Conference Pattern Recognition","1","343"
"Y-MKim;S-WChoi;S-WLee"," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ","Proc th International Conference Pattern Recognition III Barcelona","1","344"
"S-WLee;Y-JKim"," A New Type of Recurrent Neural Network for Handwritten Character Recognition, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","345"
"S-YKim;S-WLee"," Gray-Scale Nonlinear Shape Normalization Method for Handwritten Oriental Character Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence","1","346"
"S-WLee"," Wearable Machine Vision Technologies for the Visually Impaired, ","Proc st Asian Conference Vision Hayama","1","347"
"JongSooKim","Multi-lingual, multi-font and multi-size large-set character recognition using self-organizing neural network ","ICDAR International Conference Document Analysis","1","348"
"Y-JKim;S-WLee"," Multiresolution Recognition of Handwritten Numerals Wavelet Transform and Multilayer Cluster Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","349"
"Young-JoonKim","Multiresolution recognition of handwritten numerals with wavelet transform and multilayer cluster neural network ","ICDAR International Conference Document Analysis","1","350"
"S-YKim;S-WLee"," Nonlinear Shape Normalization Methods for Gray-Scale Handwritten Character Recognition, ","Proc th International Conference Document Analysis and Recognition Ulm","1","351"
"Eun-SoonKim;YuanYanTang","Nonlinear shape restoration of distorted images with Coons transformation ","ICDAR International Conference Document Analysis","1","352"
"YYTang;L-TTu;JLiu;S-WLee;WWLin;I-SShyu"," Offline Recognition of Chinese Handwriting by Multifeature and Multilevel Classification, ","IEEE Trans Pattern Analysis and Machine Intelligence Np","1","353"
"YYTang;TLi;S-WLee"," VLSI Implementation for HVRI Algorithm in Pattern Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","354"
"YYTang;S-WLee;CYSuen"," VLSI Architecture for Pattern Recognition Based on Algorithm-array Mapping, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea","1","355"
"YYTang;S-WLee;CYSuen"," An approximation of perspective image using bilinear model, ","Proc International Conference Signal Processing Beijing","1","356"
"YYTang;S-WLee;CYSuen"," Automatic Document Processing: A Survey, ","Pattern Recognition","1","357"
"YYTang;S-WLee;MCheriet;CDYan;CYSuen"," Automatic Knowledge Acquisition from Form Documents, ","Proc Pacific Rim International Conference Artificial Intelligence Seoul Korea","1","358"
"AlessandroVerri","Editorial: Support Vector Machines for Computer Vision and Pattern Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","359"
"DihuaXi","Face Detection Based on Support Vector Machines ","SVM Support Vector Machine","1","360"
"DXi;S-WLee"," Face Detection and Facial Component Extraction by Wavelet Decomposition and Support Vector Machines, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","361"
"DXi;S-WLee"," Face Detection and Facial Feature Extraction Using Support Vector Machines, ","Proc th International Conference Pattern Recognition City","1","362"
"S-WLee"," Noisy Hangul Character Recognition Fuzzy Tree Classifier, ","Proc SPIE The International Society for Optical Engineering Electronic Imaging Science and Technology Conference Machine Vision Applications Character Recognition and Industrial Inspection San Jose","1","363"
"Eung-JaeLee","Integrated segmentation and recognition of connected handwritten characters with recurrent neural network ","ICDAR International Conference Document Analysis","1","364"
"E-JLee;S-WLee"," Integrated Segmentation and Recognition of Connected Handwritten Characters Recurrent Neural Network, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","365"
"S-WLee;S-YKim"," Integrated Segmentation and Recognition of Connected and Degraded Handwritten Numerals, ","Proc International Workshop Computer Vision Technology Seoul Korea","1","366"
"S-WLee;S-YKim"," Integrated Segmentation and Recognition of Handwritten Numerals Cascade Neural Networks, ","IEEE Trans Systems Man and Cybernetics","1","367"
"H-YKim;J-YPark;S-WLee"," A New Methodology to the Design of Associative Memories Based on Cellular Neural Networks, ","Proc th International Conference Pattern Recognition II Barcelona","1","368"
"S-WLee;J-SPark"," Performance Evaluation of Nonlinear Shape Normalization Methods for the Recognition of Large-set Handwritten Characters, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","369"
"Young-JoonKim","A new type of recurrent neural network for handwritten character recognition ","ICDAR International Conference Document Analysis","1","370"
"S-WLee;LLam;CYSuen"," Performance Evaluation of Skeletonization Algorithms for Document Image Processing, ","Proc st International Conference Document Analysis and Recognition Saint Malo","1","371"
"H-YKim;J-YPark;S-WLee"," An Optimization Approach to the Robust Design of Generalized BSB Neural Associative Memories, ","Proc th International Conference Neural Information Processing II Taejon Korea","1","372"
"S-WLee;D-SRyu"," Parameter-Free Geometric Document Layout Analysis, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","373"
"Sang-YupKim","Integrated segmentation and recognition of handwritten numerals with cascade neural network ","IEEE Transactions Systems Man and Cybernetics Part C","1","374"
"S-WLee","Principles of Pattern Recognition, I, II,","Hongneung Science Publisher Seoul","1","375"
"Y-JKim;S-WLee;M-WKim"," Parallel Hardware Implementation of Handwritten Character Recognition System on Wavefront Array Processor Architecture, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","376"
"S-WLee;H-HSong"," Optimal Design of Reference Model for Large-set Handwritten Character Recognition, ","Pattern Recognition","1","377"
"J-JKim;B-WHwang;M-HYoo;S-WLee"," Retrieval of the Top N Matches Support Vector Machines, ","Proc th International Conference Pattern Recognition II Barcelona","1","378"
"E-SKim;S-WLee"," Shape Restoration of Nonlinear Distorted Images, ","Proc th International Conference Pattern Recognition","1","379"
"D-IKim;S-WLee"," Automatic evaluation of handwriting qualities of handwritten Hangul image database, KU- , ","Proc th International Workshop Frontiers Handwriting Recognition Taejon Korea","1","380"
"H-CKwon;H-JHwang;M-JKim;S-WLee"," Contextual Postprocessing of a Korean OCR System by Linguistic Constraints, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","381"
"LLam;S-WLee;CYSuen"," Thinning Methodologies - A Comprehensive Survey, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","382"
"DXi;ITPodolak;S-WLee"," Facial Component Extraction and Face Recognition Support Vector Machines, ","Proc th International Conference Automatic Face and Gesture Recognition D C","1","383"
"DXi;S-WLee"," Extraction of Reference Lines and Items from Form Document Images, ","Pattern Recognition","1","384"
"DXi;S-WLee;YYTang"," A Novel Method for Discriminating Between Oriental and European Languages by Fractal Features, ","Proc th International Conference Document Analysis and Recognition Bangalore","1","385"
"DihuaXi","Reference Line Extraction from Form Documents with Complicated Backgrounds ","ICDAR International Conference Document Analysis","1","386"
"DXi;S-WLee"," Support Vector Machines for Face Detection, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science","1","387"
"DXi;S-WLee"," Table Structure Extraction from Form Documents based on Gradient Wavelet Scheme, ","Document Analysis Systems Lecture Notes Computer Science","1","388"
"H-DYang;B-KSin;S-WLee"," Automatic Pedestrian Detection and Tracking for Real-time Video Surveillance, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","389"
"M-YYoon;S-WLee;J-SKim"," Faxed Image Restoration Using Kalman Filtering, ","Proc rd International Conference Document Analysis and Recognition Montreal","1","390"
"S-WLee;H-HSong"," Optimal Design of Reference Models Using Simulated Annealing Combined an Improved LVQ , ","Proc International Conference Document Analysis and Recognition Tsukuba","1","391"
"S-WLee;AVerriEds","Pattern Recognition Support Vector Machines,","Lecture Notes Computer Science Springer Verlag ISBN X","1","392"
"S-WLee;JKim"," Recognizing Hand-Drawn Symbols in Engineering Drawings, ","Proc rd International Conference Applications of Artificial Intelligence Engineering","1","393"
"S-WLee;S-WLee;H-CJung"," Real-Time Implementation of Face Recognition Algorithms on DSP Chip, ","Audio and Video based Biometric Person Authentication Lecture Notes Computer Science","1","394"
"S-WLee"," Oriental Character Recognition, ","Pattern Recognition","1","395"
"S-WLeeEd","Advances in Handwriting Recognition,","World Scientific Publishing ISBN","1","396"
"S-WLee;YYTang;PSPWang"," Oriental Document Analysis and Recognition Techniques, ","International Journal of Pattern Recognition and Artificial Intelligence","1","397"
"S-WLee;HBulthoff;TPoggioEds","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN","1","398"
"S-WLee;D-JLee"," Slant Estimation and Correction for Off-line Hangul Script Using Hough Transform, ","Proc International Conference Computer Processing of Oriental Languages","1","399"
""," Translation-, Rotation-, and Scale- Invariant Recognition of Hand-Drawn Electrical Circuit Symbols Attributed Graph Matching, ","Proc SSPR Workshop Hill","1","400"
"S-WLee","Character Recognition: Theory and Practice, I, II,","Hongneung Science Publisher Seoul","1","401"
"S-WLee;AVerri"," Support Vector Machines for Computer Vision and Pattern Recognition, ","International Journal of Pattern Recognition and Artificial Intelligence","1","402"
"ChangAhn;Hee-JoongKang;Young-KyuLim","Structure Analysis of Low Resolution Fax Cover Pages ","Document Analysis Systems","1","403"
"Dong-JuneLee;Hee-SeonPark","Correction to A New Methodology for Gray-Scale Character Segmentation and Recognition ","IEEE Transactions Pattern Analysis and Machine Intelligence","1","404"
"S-WLee;LouisaLam;CYSuen"," A Systematic Evaluation of Skeletonization Algorithms, ","International Journal of Pattern Recognition and Artificial Intelligence","1","405"
"AndrzejBielecki;ElzbietaMajkut;IgorTPodolak","A Hybrid Neural System for Phonematic Transformation ","ICPR International Conference Pattern Recognition","1","406"
"S-WLee;YNakanoEds","Document Analysis Systems,","Lecture Notes Computer Science Springer Verlag ISBN","1","407"
"S-WLee"," A Systematic Evaluation of Skeletonization Algorithms for Pattern Recognition, ","Proc First Korea Joint Conference Computer Vision Daejon Korea","1","408"
"ABielecki;ITPodolak;MBielecka"," A Neural Algorithm of Nonlinear Regression, ","Proc th International Conference Parallel Precessing and Applied Mathematics Naleczow","1","409"
"S-WLee;K-CKim"," Address Block Location on Handwritten Korean Envelopes by Merging and Splitting Method, ","Pattern Recognition","1","410"
"HBulthoff;S-WLee;TPoggio;CWallravenEds","Biologically Motivated Computer Vision,","Lecture Notes Computer Science Springer Verlag ISBN","1","411"
"S-WLee;YYTang;PSPWangEds","Advances in Oriental Document Analysis and Recognition Techniques,","World Scientific Publishing ISBN","1","412"
"HyeranByun","Applications of Support Vector Machines for Pattern Recognition: A Survey ","SVM Support Vector Machine","1","413"
"S-WLee;Y-JKim"," Direct Extraction of Topographic Features for Gray Scale Character Recognition, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","414"
"H-RByun;S-WLee"," Applications of Support Vector Machines for Pattern Recognition: A Survey, ","Pattern Recognition Support Vector Machines Lecture Notes Computer Science","1","415"
"S-WLee;YJKim"," Direct Extraction of Topographic Features for Gray-scale Character Recognition, ","Proc rd Pacific Rim International Conference Artificial Intelligence Beijing","1","416"
"HyeranByun;SeonghoonKang","Real-Time Pedestrian Detection Using Support Vector Machines ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","1","417"
"HyeranByun;SeonghoonKang","Real-Time Pedestrian Detection Using Support Vector Machines ","SVM Support Vector Machine","1","418"
"S-WLee;Y-JKim"," Direct Extraction of Topographic Features from Gray-scale Character Images, ","Proc rd Annual Symposium Document Analysis and Information Retrieval Las Vegas","1","419"
"J-YLee;J-SPark;H-RByun;S-WLee"," Automatic Generation of Structured Hyperdocuments from Document Images, ","Pattern Recognition","1","420"
"J-YLee;H-JKang;S-WLee"," Automatic Generation of Structured Hyperdocuments from Multi-Column Document Images, ","Proc th Int Conf Pattern Recognition IV Barcelona","1","421"
"M-Y-MYang;S-WLee"," Automatic Video Parsing Using Shot Boundary Detection and Camera Operation Analysis, ","Pattern Recognition","1","422"
"S-WLee;JKim"," Automatic Verification of Seal Imprints Using Attributed Stroke Graph Matching, ","Proc IEEE International Conference Computer Processing of Chinese and Oriental Languages","1","423"
"S-WLee;JKim"," Automatic Entity Verification by Seal Imprint, ","International Journal of Computer Processing of Chinese and Oriental Languages","1","424"
"S-WLee;Y-RKwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","International Journal Computer ProCessing of Chinese and Oriental Languages","1","425"
"S-WLee;J-HKim;FransCAGroen"," Translation-, Rotation-, and Scale-Invariant Recognition of Hand-Drawn Symbols in Schematic Diagrams, ","International Journal of Pattern Recognition and Artificial Intelligence","1","426"
"S-WLee;YRKwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei","1","427"
"S-WLee;H-SPark;YYTang"," Translation-, Scale-, and Rotation-invariant Recognition of Hangul Characters Transformation Ring Projection, ","Proc st International Conference Document Analysis and Recognition Saint Malo","1","428"
"S-WLee;E-SKim"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Pattern Recognition","1","429"
"S-WLee;JKim"," Attributed Stroke Graph Matching for Seal Imprint Verification, ","Pattern Recognition Letters","1","430"
"S-WLee;E-SKim;B-WMin"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","431"
"YKLim;HJKang;CAhn;S-WLee"," Structure Analysis of Low Resolution Fax Cover Pages, ","Document Analysis Systems Lecture Notes Computer Science","1","432"
"S-WLee"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","433"
"Off-LineRecognitionofTotallyUnconstrainedHandwrittenNumeralsUsingMultilayerClusterNeuralNetwork","IEEE Transactions on Pattern Analysis and Machine Intelligence","","1","434"
"S-WLee;Y-JKim"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","Proc th International Conference Pattern Recognition","1","435"
"S-WLee;JKim;FCAGroen"," A Fast Computational Method for Minimum Square Error Transform, ","Pattern Recognition Letters","1","436"
"S-WLee;Y-MKim;SWChoi"," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ","IEEE Trans Multimedia","1","437"
"S-WLee;K-CKim"," Location Destination Address Block on Handwritten Korean Envelopes, ","Proc th International Conference Pattern Recognition","1","438"
"S-WLee;H-SPark"," Multi-lingual Large-set Oriental Character Recognition Using a Hierarchical Neural Network Classifier, ","International Journal Computer Processing of Oriental Languages","1","439"
"HyeranByun;SeonghoonKang","Real-Time Pedestrian Detection Using Support Vector Machines ","SVM Support Vector Machine","1","440"
"HyeranByun;Kil-CheonKim;Myung-CheolRoh;Yeong-WooChoi","Scene Text Extraction in Complex Images ","Document Analysis Systems","1","441"
"HByun;S-WLee"," A Survey on Pattern Recognition Applications of Support Vector Machines, ","International Journal of Pattern Recognition and Artificial Intelligence","1","442"
"W-GCho;S-WLee;JHKim"," Modeling and Recognition of Cursive Words Hidden Markov Models, ","Pattern Recognition","1","443"
"SungWooChoi;Young-MinKim","Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos ","ICPR International Conference Pattern Recognition","1","444"
"SungWooChoi;Young-MinKim","Fast Scene Change Detection using Direct Feature Extraction from MPEG Compressed Videos ","IEEE Transactions Multimedia","1","445"
"BoShen","Transcoding-enabled Caching Proxy for Video Delivery in Heterogeneous Network Environments ","IMSA Internet Multimedia Systems and Applications","20","446"
"BoShen;Sung-JuLee"," Transcoding-Enabled Caching Proxy System for Video Delivery in Heterogeneous Network Environments ","Proceedings of IASTED IMSA Internet Multimedia Systems and Applications","20","447"
"WilliamSu;Sung-JuLee;MarioGerla"," Mobility Prediction and Routing in Ad Hoc Wireless Networks ","International Journal of Network Management John Wiley Sons","20","448"
"WilliamSu;Sung-JuLee;MarioGerla"," Mobility Prediction in Wireless Networks ","Proceedings of IEEE MILCOM","20","449"
"KenTang;KatiaObraczka;Sung-JuLee;MarioGerla"," Congestion Controlled Adaptive Lightweight Multicast in Wireless Mobile Ad Hoc Networks ","Proceedings of IEEE ISCC","20","450"
"KenTang;KatiaObraczka;Sung-JuLee;MarioGerla"," How Effective is End-to-End Reliable Multicast in Ad Hoc Networks? ","UCLA CSD Technical Report","20","451"
"KenTang;KatiaObraczka;Sung-JuLee;MarioGerla"," A Reliable, Congestion-Controlled Multicast Transport Protocol in Multimedia Multi-hop Networks ","Proceedings of IEEE WPMC","20","452"
"KenTang;KatiaObraczka;Sung-JuLee;MarioGerla"," Reliable Adaptive Lightweight Multicast Protocol ","Proceedings of IEEE ICC International Conference Communications","20","453"
"ZhichenXu;ChunqiangTang;SujataBanerjee;Sung-JuLee"," RITA: Receiver Initiated Just-in-Time Tree Adaptation for Rich Media Distribution ","Proceedings of ACM NOSSDAV Network and Operating System Support for Digital Audio and Video","20","454"
"SangHoBae;Sung-JuLee;MarioGerla"," Multicast Protocol Implementation and Validation in an Ad hoc Network Testbed ","Proceedings of IEEE ICC International Conference Communications","20","455"
"SangHoBae;Sung-JuLee;MarioGerla"," Unicast Performance Analysis of the ODMRP in a Mobile Ad hoc Network Testbed ","Proceedings of IEEE ICCCN","20","456"
"SangHoBae;Sung-JuLee;WilliamSu;MarioGerla"," The Design, Implementation, and Performance Evaluation of the On-Demand Multicast Routing Protocol in Multihop Wireless Networks ","IEEE Network special issue Multicasting Empowering the Next Generation Internet","20","457"
"SujataBanerjee;JackBrassil;AmyDalal;Sung-JuLee;EdPerry;PuneetSharma;AndrewThomas"," CDNs for Personal Broadcasting and Individualized Reception ","Proceedings of WCW","20","458"
"MarioGerla;WilliamSu","Wireless Ad Hoc Multicast Routing with Mobility Prediction ","MONET European Network of Excellence","20","459"
"SujataBanerjee;JackBrassil;AmyDalal;Sung-JuLee;EdPerry;PuneetSharma;AndrewThomas"," Multi-Stream Media Servers ","HP Laboratories Technical Report","20","460"
"MarioGerla;GuangyuPei;Sung-JuLee"," Wireless, Mobile Ad-Hoc Network Routing ","Presented at ACM IEEE WINLAB FOCUS New","20","461"
"SujataBanerjee;JackBrassil;AmyDalal;Sung-JuLee;EdPerry;PuneetSharma;AndrewThomas"," Rich Media from the Masses ","HP Laboratories Technical Report","20","462"
"JulianHsu;MarioGerla;RajiveBagrodia;WilliamSu","A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","INFOCOM The Conference Computer Communications","20","463"
"SujataBanerjee;ZhichenXu;Sung-JuLee;ChunqiangTang"," Service Adaptive Multicast for Media Distribution Networks ","Proceedings of IEEE WIAPP","20","464"
"ManthosKazantzidis;MarioGerla;Sung-JuLee"," Permissible Throughput Network Feedback for Adaptive Multimedia in AODV MANETs ","Proceedings of IEEE ICC International Conference Communications","20","465"
"MarioGerla;WilliamSu","Mobility prediction and routing in ad hoc wireless networks ","Int Journal of Network Management","20","466"
"YoungbaeKo;Sung-JuLee;Kang-YongLee"," A Multicast Protocol for Physically Hierarchical Ad Hoc Networks ","Proceedings of IEEE VTC","20","467"
"MarioGerla;WilliamSu","On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","MONET European Network of Excellence","20","468"
"Sung-JuLee;ElizabethMBelding-Royer;CharlesEPerkins"," Ad hoc On-Demand Distance-Vector Routing Scalability ","ACM Computing and Communications Review","20","469"
"Sung-JuLee;WilliamSu;MarioGerla"," Ad hoc Wireless Multicast Mobility Prediction ","Proceedings of IEEE ICCCN","20","470"
"Sung-JuLee;MarioGerla"," AODV-BR: Backup Routing in Ad hoc Networks ","Proceedings of IEEE WCNC","20","471"
"Sung-JuLee;MarioGerla"," Dynamic Load-Aware Routing in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications","20","472"
"Sung-JuLee;WilliamSu;MarioGerla"," Exploiting the Unicast Functionality of the On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC","20","473"
"Sung-JuLee;MarioGerla;Ching-ChuanChiang"," On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC New Orleans","20","474"
"Sung-JuLee;WilliamSu;MarioGerla"," On-Demand Multicast Routing Protocol ODMRP for Ad hoc Networks ","Internet Draft draft ietf manet odmrp txt","20","475"
"Sung-JuLee;WilliamSu;MarioGerla"," On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","ACM Kluwer Networks and Applications special issue Multipoint Communications Wireless Networks","20","476"
"Sung-JuLee;Wei-YingMa;BoShen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Computer Communications","20","477"
"Sung-JuLee;Wei-YingMa;BoShen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Proceedings of WCW","20","478"
"Sung-JuLee;WilliamSu;MarioGerla"," Wireless Ad hoc Multicast Routing Mobility Prediction ","ACM Kluwer Networks and Applications special issue Design and Deployment of Ad Hoc Networks","20","479"
"Sung-JuLee;WilliamSu;JulianHsu;MarioGerla;RajiveBagrodia"," A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","Proceedings of IEEE INFOCOM The Conference Computer Communications","20","480"
"Sung-JuLee;Chai-KeongToh;MarioGerla"," Performance Evaluation of Table-Driven and On-Demand Ad Hoc Routing Protocols ","Proceedings of IEEE PIMRC Osaka","20","481"
"Sung-JuLee;ElizabethMRoyer;CharlesEPerkins"," Scalability Study of the Ad Hoc On-Demand Distance Vector Routing Protocol ","ACM Wiley International Journal of Network Management","20","482"
"Sung-JuLee;JulianHsu;RussellHayashida;MarioGerla;RajiveBagrodia"," Selecting a Routing Strategy for Your Ad Hoc Network ","Computer Communications special issue Advances Computer Communications and Networks Algorithms and Applications","20","483"
"Sung-JuLee;MarioGerla;Chai-KeongToh"," A Simulation Study of Table-Driven and On-Demand Routing Protocols for Mobile Ad Hoc Networks ","IEEE Network","20","484"
"Sung-JuLee;MarioGerla"," Split Multipath Routing Maximally Disjoint Paths in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications","20","485"
"CharlesEPerkins;ElizabethMBelding-Royer","Scalability study of the ad hoc on-demand distance vector routing protocol ","Int Journal of Network Management","20","486"
"ElizabethMRoyer;Sung-JuLee;CharlesEPerkins"," The Effects of MAC Protocols on Ad hoc Communication Protocols ","Proceedings of IEEE WCNC","20","487"
"PuneetSharma;JackBrassil;Sung-JuLee;KangGShin"," Distributed Channel Monitoring for Wireless Bandwidth Aggregation ","HP Laboratories Technical Report","20","488"
"PuneetSharma;Sung-JuLee;JackBrassil;JulioLopez"," Dynamic Link Striping: Breaking the WAN Bandwidth Barrier in Piconets ","Proceedings of IEEE LANMAN","20","489"
"PuneetSharma;Sung-JuLee;JackBrassil;KangGShin"," Handheld Routers: Intelligent Bandwidth Aggregation for Collaborative Hosts ","HP Laboratories Technical Report","20","490"
"BoShen;Sung-JuLee;SujoyBasu"," Caching Strategies in Transcoding-Enabled Proxy Systems for Streaming Media Distribution Networks "," IEEE Transactions Multimedia special issue Streaming Media","20","491"
"BoShen;SujoyBasu","Performance Evaluation of Transcoding-Enabled Streaming Media Caching System ","Data Management","20","492"
"BoShen;Sung-JuLee;SujoyBasu"," Streaming Media Caching Transcoding-Enabled Proxies ","HP Laboratories Technical Report","20","493"
"JungukLKim","An Efficient Distributed Deadlock Detection Algorithm ","ICDCS International Conference Distributed Computing Systems","21","494"
"JungukLKim","Resolving all Deadlocks in Distributed Systems ","Inf Process Lett","21","495"
"JungukLKim","Performance Analysis of Distributed Deadlock Detection Algorithms ","IEEE Trans Knowl Data Eng","21","496"
"JungukLKim","Efficient Deadlock Resolution in Distributed Systems ","Applications Parallel and Distributed Computing","21","497"
"AFastAlgorithmforDetectingDistributedDeadlocksintheORRequestModel","IPDPS","","21","498"
"EfficientGeneralizedDeadlockDetectionandResolutioninDistributedSystems","ICDCS","","21","499"
"YoonjoonLee","A Distributed Algorithm for Deadlock Detection under OR-request Model ","Symposium Reliable Distributed Systems","21","500"
"Seok-LyongLee;Seok-JuChun;Deok-HwanKim;Ju-HongLee;Chin-WanChung","Similarity Search for Multidimensional Data Sequences","Proceedings of th IEEE International Conference Data Engineering","22","501"
"Chin-WanChung;Deok-HwanKim;Guang-HoCha;Ju-HongLee","Distributed similarity search algorithm in distributed heterogeneous multimedia databases ","Inf Process Lett","22","502"
"Chin-WanChung;Ju-HongLee;Seok-JuChun","Dynamic Update Cube for Range-sum Queries ","VLDB Very Large Data Bases","22","503"
"Chin-WanChung;Deok-HwanKim","Heterogeneous image database selection on the Web ","Journal of Systems and Software","22","504"
"Chin-WanChung","Hyper-rectangle based segmentation and clustering of large video data sets ","Inf Sci","22","505"
"Chin-WanChung","On the effective clustering of multidimensional data sequences ","Inf Process Lett","22","506"
"Chin-WanChung;Deok-HwanKim;Ju-HongLee;Seok-JuChun","Similarity Search for Multidimensional Data Sequences ","ICDE International Conference Data Engineering","22","507"
"Deok-HwanKim;Ju-HongLee;Seok-LyongLee;Chin-WanChung","Heterogeneous Multimedia Database Selection on the Web Using Compressed Histogram Information"," for publication","22","508"
"Ju-HongLee;Deok-HwanKim;Seok-LyongLee;Chin-WanChung;Guang-HoCha","Distributed Similarity Search Algorithm in Distributed Heterogeneous Multimedia Databases"," for publication","22","509"
"Ju-HongLee;Seok-JuChun","Approximate Aggregate Queries with Guaranteed Error Bounds ","RSFDGrC","22","510"
"ACBovik"," Foveated Video Quality Assessment and Compression Gain, ","IEEE Trans Multimedia Processing","23","511"
"ACBovik"," Foveated Video and Image Analysis and Compression Gain Measurements "," IEEE Southwest Symposium Image Analysis and Interpretation","23","512"
"ACBovik"," Foveated Image/Video Quality Assessment in Curvilinear Coordinates "," Int Workshop Very Low Bitrate Video Coding","23","513"
"ACBovik;YYKim"," High Quality, Low Delay Foveated Visual Communications over Mobile Channels, ","IEEE Trans Multimedia Processing reprinted","23","514"
"ACBovik"," Very Low Bit Rate Foveated Video Coding for H "," IEEE Int Conf Acoustics Speech and Signal Proc","23","515"
"ACBovik;YYKim"," Low Delay Foveated Visual Communications over Wireless Channels "," IEEE Int Conf Image Processing Kobe","23","516"
"S-HPark;S-HJang"," Multiplexing of VBR Video Sources for Low Delay and Loss "," Proc of Korea Signal Processing","23","517"
"ACBovik"," Maximally Flat Bandwidth Allocation for VBR Video "," Proc IEEE Int Conf Image Processing","23","518"
"JSYoun"," Method for Re-Synchronizing Variable Length Code at High Speed Using Parallel-Processing Pattern Matching ","","23","519"
""," Method for Selectively Correcting Errors Generated upon Transmitting Digital Video Data ","","23","520"
"ACBovik"," Motion Estimation and Compensation for Foveated Video "," IEEE Int Conf Image Processing Kobe","23","521"
"S-GShin;S-YShin"," Optical Implementation of Single-Layer Adaptive Neural Network for Multicategory Classification, ","Proc of the th Conference Waves and Lasers","23","522"
"ACBovik"," Optimal Foveated Video Coding , ","preparation","23","523"
"ACBovik"," Optimal Rate Control for Real-time, Low Bitrate Foveated Video, ","IEEE Trans Image Processing","23","524"
""," Architectures for High Speed Re-Synchronization Using Parallel Pattern Matching "," Proc Visual Comm and Image Processing","23","525"
""," Error Resilience Foveated Video over Wireless Networks, ","preparation","23","526"
"ACBovik"," Rate Control for Foveated MPEG/H Video "," Proc IEEE Int Conf Image Processing","23","527"
""," A Rate Control Algorithm for Co-located Variable Bit-Rate MPEG- Video Encoders "," Proc Visual Comm and Image Processing","23","528"
"S-HPark;S-HJang;J-SKoh"," Selective protection of coded bit-stream and error concealment for ATM transmission "," Proc of IEEE Workshop Visual Signal Processing and Communications","23","529"
""," A selective error correcting technique for digital HDTV transmission through ATM network "," Telecommunications Review","23","530"
"ACBovik"," Traffic Smoothing for Real-Time Variable Bit Rate Video Transmission, ","IEEE Trans Circuits Syst Video Tech revised","23","531"
